# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = logistic_model
# start_datetime = 2025-05-10 18:46:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 0
# random
#   seed = 17271
# output
#   file = /home/daniel-hartman/Documents/OPEN_projects/Bayes_LC50/runfiles/logistic-20250510144606.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=logistic.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.380237
# Diagonal elements of inverse mass matrix:
# 0.000252283, 0.412938, 1.27493e-05, 1.37146e-05, 1.33848e-05, 4.1085e-05
-1043.19,0.973563,0.380237,3,7,0,1044.91,0.00997067,0.0194703,0.00561647,0.0246238,0.0245878,0.0366007
-1043.19,0.759261,0.380237,2,3,0,1046.62,0.00997067,0.0194703,0.00561647,0.0246238,0.0245878,0.0366007
-1044.93,0.917892,0.380237,2,7,0,1045.86,0.0153154,0.0316421,0.00388423,0.0248722,0.0220145,0.044977
-1043.4,0.981225,0.380237,3,7,0,1046.01,0.032606,0.0129765,0.00685011,0.0244423,0.0234664,0.0383266
-1042.84,0.984743,0.380237,3,11,0,1045.06,0.0210485,0.014025,0.00448161,0.0238875,0.0223537,0.0250965
-1043.46,0.912686,0.380237,2,3,0,1044.47,0.0140494,0.0123872,0.00381134,0.0222626,0.0245687,0.0274726
-1041.85,0.9274,0.380237,2,3,0,1044.75,0.0232793,0.0122009,0.00595277,0.0251703,0.0215491,0.0317857
-1042.27,0.909908,0.380237,2,3,0,1046.16,0.0266758,0.0109587,0.00507346,0.0262373,0.023141,0.0353066
-1042.83,0.768514,0.380237,3,7,0,1044.96,0.0167122,0.0181056,0.00466921,0.0229768,0.0214963,0.0376113
-1044.12,0.883679,0.380237,3,7,0,1049.74,0.0156165,0.0108423,0.00664516,0.0266097,0.0249349,0.0261699
-1043.47,0.769935,0.380237,3,7,0,1049.37,0.0156036,0.015702,0.00374604,0.0227436,0.0220892,0.0398516
-1044.02,0.833804,0.380237,2,7,0,1047.37,0.0293915,0.0148347,0.00561715,0.0265886,0.0224764,0.0258312
-1045.65,0.727779,0.380237,3,7,0,1049.02,0.013201,0.0616406,0.00475867,0.0230899,0.0237804,0.0411205
-1046.61,0.905769,0.380237,3,7,0,1048.64,-0.000889673,0.0271297,0.00685481,0.0226392,0.0218535,0.0434683
-1047.52,0.712779,0.380237,3,7,0,1053.53,0.0360033,0.0112607,0.00213587,0.0229011,0.0239649,0.0365784
-1046.81,1,0.380237,3,7,0,1052.07,0.00208178,0.0231083,0.00783789,0.0262317,0.0225224,0.0256434
-1045.07,1,0.380237,3,7,0,1046.75,0.00457251,0.0237653,0.0072059,0.0252018,0.0231769,0.0267236
-1044.54,0.79273,0.380237,3,7,0,1049.43,0.0231598,0.029965,0.00638653,0.027325,0.0228823,0.0381707
-1043.23,0.997036,0.380237,2,3,0,1045.43,0.0327216,0.0160495,0.00385811,0.0243416,0.022914,0.0393462
-1044.93,0.860101,0.380237,3,15,0,1046.62,0.0165256,0.0118074,0.00515792,0.019885,0.0231453,0.026585
-1043.42,0.468731,0.380237,4,15,0,1047,0.013288,0.0195148,0.00263473,0.0239575,0.0230822,0.0308174
-1043.29,0.932519,0.380237,3,7,0,1046.24,0.0280875,0.00971004,0.00544474,0.0266996,0.0219532,0.0349902
-1044.02,0.6229,0.380237,4,15,0,1046.29,0.00821149,0.0230084,0.00443306,0.0262654,0.0212699,0.030422
-1046.46,0.519553,0.380237,3,7,0,1054.99,-0.00915979,0.0582657,0.00689453,0.0242464,0.0249242,0.0312321
-1046.24,0.830475,0.380237,3,7,0,1050.3,0.0316257,0.0105213,0.00333446,0.0247238,0.021362,0.0431978
-1046.03,0.886519,0.380237,4,19,0,1048.96,0.00456448,0.0541515,0.00590171,0.0222582,0.0238282,0.0281923
-1048.35,0.698583,0.380237,2,7,0,1052.13,-0.00167007,0.045724,0.00166884,0.0223009,0.0222686,0.0267801
-1049.28,0.941637,0.380237,3,7,0,1052.6,0.0683749,0.0388269,0.00198725,0.0233997,0.0228616,0.0436055
-1050.02,0.977141,0.380237,3,7,0,1050.92,0.0685171,0.0428505,0.0019556,0.0224166,0.0223524,0.045799
-1047.78,0.970905,0.380237,3,7,0,1052.47,0.0495728,0.0623957,0.00796411,0.0266074,0.0244238,0.0344114
-1045.6,0.549554,0.380237,2,7,0,1052.3,0.0410333,0.0138173,0.00447424,0.0235823,0.0240831,0.0351297
-1045.6,1,0.380237,2,7,0,1048.71,0.0440652,0.0456451,0.00721025,0.023641,0.0243358,0.0361275
-1045.98,0.968606,0.380237,3,7,0,1047.91,0.044819,0.0472006,0.00579174,0.0220142,0.0226656,0.0288078
-1044.73,0.890656,0.380237,3,7,0,1047.67,0.0489824,0.0382536,0.00566001,0.025664,0.022972,0.0366541
-1045.66,0.975847,0.380237,3,7,0,1045.98,0.0514123,0.064582,0.00410412,0.0233014,0.0226136,0.0343419
-1044.23,0.882608,0.380237,2,7,0,1046.73,0.0433368,0.0318168,0.00578027,0.0251693,0.0233733,0.0307248
-1044.64,0.843653,0.380237,2,7,0,1047.32,0.0189726,0.0450672,0.00667301,0.0234819,0.0221715,0.0334695
-1042.68,0.997907,0.380237,3,7,0,1045.55,0.0207935,0.0178137,0.0038087,0.0252682,0.0243734,0.037752
-1042.12,0.998917,0.380237,3,7,0,1043.28,0.0227966,0.00844499,0.00663998,0.0233991,0.0218551,0.0308964
-1041.88,0.683382,0.380237,3,7,0,1043.53,0.0185991,0.0189838,0.0048351,0.0242151,0.0232061,0.030748
-1043.51,0.622076,0.380237,2,3,0,1047.63,0.0213967,0.0122496,0.00701142,0.0263516,0.0209022,0.0284556
-1044.76,0.523146,0.380237,2,3,0,1050.06,0.0410894,0.0398904,0.00450181,0.0234983,0.0212943,0.0326334
-1047.07,0.886287,0.380237,2,3,0,1047.58,0.0465118,0.0301165,0.00627491,0.0257274,0.0258564,0.0261646
-1047.31,0.969557,0.380237,3,7,0,1049.73,0.00168735,0.0123928,0.00427297,0.0230768,0.0204495,0.0334375
-1045.75,0.933889,0.380237,3,15,0,1049.62,0.0521278,0.0361647,0.00715819,0.0252699,0.0224854,0.0325715
-1045.68,0.998581,0.380237,3,7,0,1046.61,0.0517713,0.0397678,0.00456162,0.0268746,0.0229841,0.0312222
-1045.11,0.888438,0.380237,2,3,0,1047.94,0.0513319,0.0306628,0.00376158,0.024522,0.0239074,0.0341235
-1046.12,0.949427,0.380237,3,7,0,1046.4,-0.00132296,0.0160923,0.00385294,0.0258485,0.0224788,0.03281
-1046.82,1,0.380237,3,7,0,1047.82,0.010375,0.0928935,0.00617227,0.0227769,0.0236703,0.0307572
-1050.38,0.741994,0.380237,2,3,0,1050.93,0.0100328,0.106762,0.0014925,0.0224896,0.0208626,0.0315675
-1049.18,0.871249,0.380237,2,7,0,1052.45,-0.00121754,0.0361691,0.00797187,0.0273593,0.0268151,0.0323203
-1047.2,0.901903,0.380237,2,7,0,1051.65,-0.00400081,0.058398,0.00477565,0.0219621,0.0255438,0.0286042
-1044.57,0.980903,0.380237,3,11,0,1050.41,0.0227328,0.0385154,0.0032963,0.0225786,0.0224892,0.03292
-1045.43,0.522621,0.380237,3,7,0,1049.71,0.0250897,0.00551466,0.00654617,0.0271368,0.0236538,0.0297322
-1046.17,0.63326,0.380237,2,3,0,1047.54,0.0190911,0.00564619,0.00897724,0.0266452,0.0235615,0.0286078
-1041.88,0.680404,0.380237,2,3,0,1045.98,0.0234573,0.0106416,0.00668506,0.0233768,0.0231581,0.0296285
-1045.76,0.308851,0.380237,2,3,0,1052,0.0170551,0.0122695,0.00721562,0.0292525,0.0221377,0.0317573
-1045.31,0.870617,0.380237,2,3,0,1048.95,0.017307,0.0158096,0.00246937,0.0205004,0.0224034,0.0313108
-1042.8,1,0.380237,2,3,0,1045.89,0.0244018,0.0158681,0.00440484,0.0216687,0.0234803,0.0314043
-1042.55,0.843481,0.380237,2,3,0,1045.23,0.0137833,0.0147315,0.0067413,0.0231807,0.0230577,0.0309895
-1045.28,0.572542,0.380237,3,7,0,1047.89,0.0427893,0.0249603,0.00428102,0.0235793,0.0257102,0.0301445
-1047.36,0.656767,0.380237,3,7,0,1050.65,0.0107594,0.0379903,0.00900777,0.0256733,0.0241323,0.038046
-1047.41,0.9876,0.380237,2,7,0,1048.94,0.00308866,0.0381766,0.00868943,0.0263013,0.0240627,0.0371075
-1042.6,1,0.380237,3,7,0,1047.84,0.0247852,0.00919604,0.00613713,0.0224785,0.0246961,0.030796
-1043.48,0.74576,0.380237,3,7,0,1045.95,0.0275274,0.0188512,0.00742431,0.024772,0.0213952,0.0333921
-1043.22,0.98204,0.380237,3,7,0,1045.32,0.0172264,0.0161058,0.0069279,0.0265767,0.0222979,0.0354056
-1045.59,0.834504,0.380237,2,3,0,1046.58,0.0262656,0.0178236,0.00159579,0.0255764,0.0210156,0.0372863
-1043.29,1,0.380237,2,7,0,1047.38,0.00746921,0.0148633,0.00578679,0.0237712,0.0220161,0.0303511
-1046.52,0.7186,0.380237,3,7,0,1047.96,0.0389646,0.0216187,0.00202352,0.0234049,0.0250092,0.0412274
-1046.16,0.944322,0.380237,2,7,0,1049.18,0.0465826,0.0317287,0.00558339,0.0233811,0.026628,0.037502
-1044.26,0.891865,0.380237,2,3,0,1048.32,0.0410272,0.0356648,0.00482625,0.023219,0.0231143,0.0391312
-1043.21,0.983256,0.380237,3,7,0,1045.51,0.0215386,0.0309575,0.00529205,0.0256397,0.0238381,0.0362376
-1045.25,0.91322,0.380237,3,7,0,1047.34,0.0334444,0.0201474,0.00528917,0.0273105,0.0223602,0.0456
-1042.58,0.989997,0.380237,3,7,0,1045.9,0.0137771,0.0135321,0.00514553,0.0224205,0.0235199,0.0282437
-1042.17,0.742638,0.380237,3,7,0,1046.31,0.0256021,0.0126898,0.00602293,0.0264957,0.0235378,0.033636
-1042.44,0.970954,0.380237,3,7,0,1043.16,0.0147735,0.0124861,0.00432614,0.0222459,0.0230274,0.0327526
-1042.17,0.990607,0.380237,3,7,0,1043.25,0.0193076,0.0116898,0.00605202,0.0266557,0.0233112,0.0312056
-1048.44,0.533575,0.380237,2,3,0,1049.59,0.0212099,0.0065528,0.00526151,0.0288274,0.0204676,0.0223856
-1048.44,4.22488e-05,0.380237,4,15,0,1056.61,0.0212099,0.0065528,0.00526151,0.0288274,0.0204676,0.0223856
-1042.08,1,0.380237,3,7,0,1049.96,0.0218417,0.0174958,0.00504854,0.0242981,0.0232313,0.0388435
-1042.35,0.860028,0.380237,2,5,0,1044.21,0.0279467,0.0154147,0.00505058,0.0238414,0.0249864,0.0355638
-1042.46,0.913038,0.380237,3,7,0,1044.16,0.0308025,0.0140735,0.00426201,0.0239856,0.0230845,0.0324794
-1043.78,0.774281,0.380237,3,7,0,1044.53,0.0111732,0.0298015,0.0043756,0.0265867,0.023283,0.0346054
-1045.32,0.98228,0.380237,3,7,0,1045.8,0.014908,0.0490703,0.00546455,0.022528,0.0222568,0.0284304
-1043.63,0.962012,0.380237,3,7,0,1046.6,0.0278833,0.028217,0.00526663,0.0265024,0.024004,0.0380453
-1043.15,0.845771,0.380237,2,7,0,1045.68,0.0126978,0.0106155,0.00518999,0.0225241,0.0239425,0.0335179
-1043.31,0.84387,0.380237,3,7,0,1047.23,0.0190682,0.0139115,0.0053228,0.0279725,0.023898,0.0309513
-1045.54,0.919085,0.380237,3,7,0,1046.88,0.028994,0.015483,0.00600591,0.0274819,0.0248073,0.0245529
-1045.72,0.858704,0.380237,2,3,0,1048.99,0.0288343,0.013761,0.00587572,0.0289337,0.0217238,0.0274682
-1053.24,0.539599,0.380237,2,7,0,1056.49,0.0219086,0.0176696,0.00871919,0.0314247,0.0273449,0.035396
-1043.85,1,0.380237,3,7,0,1055.79,0.0250199,0.0121568,0.00710428,0.0271912,0.0250037,0.0294138
-1042.76,0.976165,0.380237,3,7,0,1044.94,0.0210097,0.0140104,0.00426439,0.0225884,0.0222267,0.0391019
-1041.82,0.81038,0.380237,2,3,0,1045.55,0.0244508,0.0113606,0.00631291,0.0230984,0.0232188,0.0343118
-1041.93,0.892133,0.380237,3,7,0,1043.51,0.0216991,0.0120972,0.00603512,0.0233344,0.022156,0.028315
-1043.38,0.730519,0.380237,3,7,0,1045.75,0.0194731,0.00909159,0.00326738,0.025157,0.0243012,0.0258459
-1042.92,0.304419,0.380237,3,7,0,1047.74,0.0222347,0.0158732,0.00667348,0.0246047,0.0243594,0.0270051
-1044.6,0.812203,0.380237,2,7,0,1047.31,0.030595,0.0214933,0.00265863,0.0235884,0.0210979,0.0377823
-1042.59,0.959779,0.380237,2,7,0,1046.51,0.0193533,0.0119732,0.00633417,0.0265791,0.0215566,0.0316491
-1046.22,0.799825,0.380237,3,7,0,1048.34,0.0210438,0.0241722,0.00500809,0.0298494,0.02343,0.0361999
-1043.69,0.964026,0.380237,3,15,0,1048.69,0.0156612,0.00728944,0.00666355,0.0226075,0.0245305,0.0292495
-1044.48,0.579441,0.380237,3,7,0,1047.38,0.0282501,0.0285348,0.0032937,0.024211,0.0205712,0.0347258
-1044,0.981021,0.380237,2,7,0,1047.41,0.0215681,0.0389392,0.00413512,0.0240922,0.0219959,0.0306719
-1045.27,0.922467,0.380237,3,7,0,1046.33,0.0134781,0.0480197,0.00378822,0.0246418,0.021137,0.0302002
-1042.22,0.978171,0.380237,3,7,0,1045.65,0.0291418,0.0150606,0.00526586,0.0245142,0.0220977,0.0365918
-1041.82,0.930432,0.380237,3,7,0,1044.05,0.0234832,0.0127202,0.00635578,0.0239035,0.0238599,0.0294417
-1043.98,0.84965,0.380237,2,3,0,1044.52,0.0301412,0.0175565,0.00526231,0.0248432,0.0262442,0.0288691
-1042.58,0.803717,0.380237,2,3,0,1046.95,0.0210623,0.0251208,0.00606645,0.0244277,0.0236671,0.0324938
-1046.9,0.889883,0.380237,2,7,0,1048.02,0.0174849,0.0557385,0.00704903,0.024366,0.023043,0.0251441
-1043.46,0.915867,0.380237,3,7,0,1048.06,0.017397,0.0101009,0.00305725,0.024516,0.0229549,0.0372077
-1043.13,0.898198,0.380237,3,7,0,1045.33,0.0226341,0.0155546,0.00282806,0.0233934,0.0229772,0.0284424
-1045.8,0.931199,0.380237,2,3,0,1047.49,0.00196118,0.0125865,0.0054578,0.0236723,0.0227856,0.0276207
-1043.61,0.916772,0.380237,2,3,0,1048.11,0.013726,0.0178562,0.00356616,0.0233432,0.0207295,0.0296082
-1042.45,0.934348,0.380237,2,7,0,1045.9,0.0254774,0.0209311,0.0040121,0.0245134,0.0223909,0.0311063
-1041.77,0.446247,0.380237,2,7,0,1044.09,0.0231883,0.00839683,0.00566956,0.0249086,0.0223133,0.0297738
-1041.96,0.52343,0.380237,3,7,0,1043.2,0.0162761,0.0158439,0.00607777,0.0235018,0.0231362,0.0342465
-1043.13,0.749801,0.380237,2,3,0,1044.97,0.012365,0.0225606,0.00660187,0.02507,0.0240017,0.0318879
-1048.07,0.823313,0.380237,3,7,0,1050.02,0.0185576,0.134431,0.00348845,0.0239834,0.0223202,0.0405193
-1045.07,0.710514,0.380237,3,15,0,1050.65,0.0346537,0.0266856,0.00581161,0.0247752,0.0241142,0.0477156
-1043.64,0.901464,0.380237,3,7,0,1046.83,0.0183436,0.0180392,0.00727184,0.0238113,0.0226079,0.0408502
-1043.98,0.968297,0.380237,3,15,0,1045.98,0.0154807,0.0310015,0.00353471,0.0263766,0.023635,0.0329189
-1044.67,0.944204,0.380237,2,7,0,1047.09,0.0315952,0.010348,0.0063025,0.0251446,0.0236757,0.0429347
-1043.98,0.941285,0.380237,3,7,0,1046.93,0.0133069,0.0164684,0.00281589,0.0234862,0.0224975,0.0261693
-1043.1,0.94902,0.380237,3,7,0,1045.46,0.0292516,0.0144335,0.00628731,0.0253401,0.0252257,0.0377963
-1045.64,0.81225,0.380237,3,7,0,1047.57,0.0198743,0.0369476,0.00307675,0.023876,0.02133,0.0432422
-1051.36,0.567357,0.380237,2,7,0,1055.79,0.0193344,0.0209533,0.000538485,0.0215026,0.0189068,0.0416197
-1047.02,1,0.380237,2,3,0,1052.26,0.0211308,0.0215097,0.00104845,0.0235076,0.0216725,0.0430561
-1046.91,0.749907,0.380237,2,7,0,1051.49,0.0258489,0.0407843,0.00433536,0.025939,0.0224518,0.0514846
-1044.45,0.906001,0.380237,2,7,0,1048.85,0.0171746,0.0167865,0.0043529,0.0244631,0.0249844,0.0450557
-1044.49,0.830936,0.380237,2,7,0,1047.98,0.0259623,0.0242334,0.00304481,0.0222663,0.0211752,0.0354478
-1045.41,0.993824,0.380237,3,7,0,1046.95,0.0368846,0.0292842,0.00699396,0.024548,0.0249445,0.0271631
-1044.06,1,0.380237,3,7,0,1046.52,0.0280407,0.0301267,0.00326897,0.0248021,0.0224822,0.0400747
-1043.96,1,0.380237,3,7,0,1044.91,0.0243808,0.0263563,0.00560778,0.0266279,0.0232321,0.0416314
-1043.66,0.959371,0.380237,3,7,0,1045.09,0.0248958,0.0192141,0.00440368,0.0213567,0.0220469,0.0369672
-1043.66,0.662629,0.380237,2,3,0,1050.82,0.0248958,0.0192141,0.00440368,0.0213567,0.0220469,0.0369672
-1045.13,0.915197,0.380237,3,7,0,1047.45,0.0227879,0.0209945,0.00546797,0.0272031,0.021849,0.0457684
-1044.93,0.922735,0.380237,3,7,0,1047.26,0.0292935,0.0154244,0.00233988,0.0262466,0.0232008,0.0412013
-1045.9,0.892777,0.380237,3,7,0,1049.1,0.0183923,0.00876077,0.00264794,0.0278532,0.0212322,0.0268417
-1042.93,0.975009,0.380237,3,7,0,1047,0.0242562,0.0104632,0.0079681,0.0251937,0.0241626,0.0324547
-1045.9,0.662844,0.380237,3,7,0,1046.56,0.0403355,0.0316167,0.00792155,0.026426,0.0242744,0.034759
-1048.51,0.849114,0.380237,3,7,0,1049.8,0.0435709,0.0216802,0.00960989,0.0264356,0.0241292,0.0362911
-1045.44,0.938026,0.380237,3,7,0,1050.43,0.0371114,0.0341124,0.00280472,0.0231421,0.0225413,0.0415003
-1044.35,0.994517,0.380237,3,7,0,1046.8,0.0101723,0.0305557,0.00711133,0.0258798,0.0237602,0.0335918
-1045.87,0.740729,0.380237,2,3,0,1049.49,0.0286604,0.00984669,0.0016332,0.0253579,0.0234609,0.0353014
-1046.86,1,0.380237,3,7,0,1047.66,0.0121693,0.0368633,0.00880868,0.0233869,0.0228124,0.0289078
-1042.39,0.977958,0.380237,3,7,0,1047.44,0.0254276,0.0106414,0.00581492,0.0238306,0.0247423,0.0372497
-1043.94,0.837983,0.380237,3,7,0,1045.06,0.0199629,0.0155594,0.00525592,0.023385,0.0270721,0.0333848
-1042.83,0.97789,0.380237,3,7,0,1045.53,0.0173259,0.0134312,0.00625069,0.0269852,0.0232398,0.0344487
-1042.15,0.986582,0.380237,2,7,0,1043.53,0.0266425,0.0173876,0.00600781,0.0246898,0.0220787,0.0316473
-1044.81,0.787904,0.380237,3,7,0,1046.01,0.0180441,0.0311635,0.0046632,0.0220636,0.0258181,0.0355937
-1046.43,0.668376,0.380237,2,7,0,1048.31,0.0149227,0.0488068,0.0025153,0.0268187,0.0223198,0.0370724
-1045.26,0.943026,0.380237,3,7,0,1048.81,0.0226701,0.0148691,0.00122548,0.0242113,0.0222605,0.0282439
-1043.02,0.955436,0.380237,2,7,0,1046.69,0.0158059,0.0114349,0.00300665,0.023563,0.02443,0.0295716
-1041.83,0.970954,0.380237,2,7,0,1043.8,0.0206787,0.0122297,0.00459421,0.0224582,0.0234712,0.0332106
-1041.95,0.820003,0.380237,3,7,0,1043.94,0.0226782,0.0136109,0.00500006,0.0249236,0.021518,0.0358612
-1047.27,0.479914,0.380237,2,3,0,1051.65,0.0243545,0.0266577,0.00441263,0.0200767,0.0257979,0.0274225
-1046.21,1,0.380237,3,7,0,1048.27,0.0215154,0.00646889,0.00581157,0.0285908,0.0206328,0.0312479
-1043.49,0.99398,0.380237,3,7,0,1046.97,0.021433,0.0254337,0.00415056,0.0231224,0.0209668,0.0339498
-1044.46,0.865161,0.380237,2,3,0,1047.29,0.0405704,0.0206989,0.00560261,0.0261876,0.0250625,0.0346941
-1047.56,0.700897,0.380237,2,3,0,1049.29,0.0405303,0.0207167,0.00939988,0.0258,0.0243353,0.0376098
-1044.51,0.827374,0.380237,2,3,0,1052.36,0.0269764,0.0183948,0.00378862,0.0254121,0.0225021,0.0467352
-1042.45,0.976843,0.380237,3,15,0,1047.01,0.015315,0.0125366,0.00555381,0.0225568,0.0227304,0.0358074
-1042.55,0.995285,0.380237,3,7,0,1043.75,0.0173706,0.0136447,0.00460708,0.0230638,0.0228912,0.0390159
-1043.15,0.839816,0.380237,2,7,0,1044.52,0.0321025,0.0178949,0.00571413,0.0261708,0.0227844,0.0297246
-1044.15,0.706952,0.380237,3,7,0,1046.37,0.00489509,0.041933,0.00447386,0.0250272,0.02326,0.0362163
-1047.01,0.902581,0.380237,2,7,0,1048.34,-0.0158901,0.051574,0.0024148,0.0258527,0.0228329,0.0352995
-1045.49,0.970387,0.380237,2,7,0,1048.81,-0.00528891,0.0351587,0.0038797,0.0219532,0.022459,0.0313669
-1045.13,0.86762,0.380237,3,7,0,1049.19,0.0503755,0.0274284,0.00636426,0.0254604,0.0235385,0.034404
-1045.24,0.888978,0.380237,3,7,0,1047.5,0.0441127,0.0222341,0.0068444,0.0248576,0.0213129,0.0347982
-1044.71,0.969111,0.380237,3,7,0,1047.32,0.0156834,0.0374562,0.00313405,0.0256805,0.0235864,0.0388097
-1043.99,0.726127,0.380237,3,7,0,1046.75,0.0247946,0.00710021,0.00771393,0.0225555,0.0218325,0.0306664
-1045.59,0.992517,0.380237,2,3,0,1047.64,0.0214973,0.0122245,0.00275841,0.0239116,0.0258669,0.0237521
-1045.31,0.952147,0.380237,3,7,0,1049.6,0.0223501,0.0135644,0.00887227,0.0243985,0.0208416,0.0380431
-1042.58,1,0.380237,2,3,0,1045.99,0.0142023,0.015352,0.00534225,0.0252859,0.0239626,0.0371656
-1043.04,0.959559,0.380237,2,3,0,1043.69,0.0277315,0.0151441,0.00505141,0.0224442,0.0220343,0.0393924
-1047.29,0.980448,0.380237,2,3,0,1048.99,0.0136884,0.00871871,0.00585407,0.0212645,0.020601,0.0396581
-1047.29,0.0118479,0.380237,2,3,0,1054.87,0.0136884,0.00871871,0.00585407,0.0212645,0.020601,0.0396581
-1043.18,1,0.380237,2,3,0,1047.76,0.0293725,0.0110817,0.0073948,0.0237145,0.0223747,0.0329467
-1042.86,0.710342,0.380237,2,3,0,1044.72,0.0183648,0.0140224,0.00772425,0.0241598,0.0222488,0.033953
-1041.39,1,0.380237,2,3,0,1042.74,0.0248698,0.0123409,0.00510873,0.0243107,0.0231828,0.0315706
-1042.96,0.834999,0.380237,3,7,0,1045.07,0.0192382,0.0153992,0.00494766,0.0241599,0.0210165,0.0397475
-1043.65,0.890538,0.380237,3,7,0,1045.69,0.0146711,0.0154931,0.00250722,0.0235851,0.0234262,0.0278545
-1047.42,0.555293,0.380237,3,7,0,1049.86,0.0053023,0.0292633,0.00278584,0.0278812,0.0203573,0.0367044
-1044.37,0.981354,0.380237,3,7,0,1049,0.0298951,0.0361013,0.00580179,0.0228361,0.0241742,0.0292774
-1045.79,0.928494,0.380237,3,7,0,1048,0.037464,0.0542741,0.00666445,0.0237838,0.0213551,0.0379345
-1043.07,0.982858,0.380237,3,7,0,1047.45,0.0287287,0.0146578,0.00389652,0.0252348,0.0252619,0.0309642
-1048.67,0.620515,0.380237,2,3,0,1050.33,0.0247335,0.0225193,0.00202971,0.0274826,0.0278329,0.0323026
-1049.48,0.809264,0.380237,3,7,0,1057.68,0.00309664,0.0288782,0.00846556,0.0217906,0.0194593,0.0278861
-1044.8,0.753841,0.380237,3,7,0,1050.13,0.0255105,0.010331,0.00190617,0.0258305,0.0243945,0.0342837
-1044.08,0.570377,0.380237,2,3,0,1047.65,0.00943451,0.0171479,0.00705538,0.0246252,0.0249274,0.0349339
-1042.63,0.962232,0.380237,3,7,0,1044.5,0.0169651,0.0238768,0.00477494,0.0239718,0.0244669,0.0317886
-1043.82,0.929065,0.380237,3,7,0,1044.72,0.0297395,0.0116407,0.00667335,0.0257337,0.0226657,0.0414859
-1044.95,0.832229,0.380237,3,7,0,1046.59,0.0251843,0.0122993,0.00689136,0.0277065,0.0234754,0.0425973
-1047.71,0.724014,0.380237,3,7,0,1053.96,0.0208956,0.0139389,0.000877768,0.0236308,0.0199525,0.0267018
-1047.19,0.575438,0.380237,2,7,0,1054.21,0.0191851,0.0402495,0.00870728,0.0266771,0.0229261,0.0381313
-1047.74,0.995461,0.380237,3,7,0,1050.15,0.0115707,0.0580624,0.00873086,0.024897,0.0229889,0.0297418
-1049.5,0.944407,0.380237,3,15,0,1054.07,-0.0114306,0.0881986,0.00205809,0.0242043,0.023245,0.0468108
-1046.82,0.995413,0.380237,3,7,0,1053.12,0.0548082,0.0291437,0.0025326,0.0254911,0.0235604,0.034145
-1043.95,0.98683,0.380237,3,7,0,1048.47,0.0118153,0.0277216,0.0073034,0.0235183,0.022959,0.0321657
-1043.18,1,0.380237,2,3,0,1044.37,0.0114056,0.0269003,0.00577334,0.0232906,0.0241287,0.0328074
-1044.94,0.866213,0.380237,2,7,0,1046.34,0.0166302,0.0236292,0.00435603,0.0244013,0.0267811,0.0395935
-1047.08,0.711042,0.380237,3,7,0,1050.81,0.0344948,0.0263203,0.00792259,0.0244164,0.0198804,0.0424775
-1047.38,0.881363,0.380237,3,7,0,1054.13,0.0327188,0.0229407,0.00312706,0.028284,0.0262163,0.0284462
-1048.51,0.924209,0.380237,3,7,0,1053.08,0.0115917,0.0341379,0.00214015,0.0196712,0.0237754,0.0365517
-1046.36,0.999919,0.380237,3,11,0,1050.76,0.0218733,0.0483107,0.00807252,0.0237653,0.0215018,0.0340959
-1046.47,0.854344,0.380237,2,7,0,1052.9,0.016654,0.0119078,0.00344696,0.023365,0.0213893,0.0467594
-1042.68,0.920695,0.380237,2,7,0,1049.88,0.0252668,0.0117286,0.00321217,0.0229697,0.0230757,0.033398
-1042.02,0.426278,0.380237,2,3,0,1045.48,0.0223931,0.00746138,0.00554457,0.0247797,0.0231811,0.032814
-1045.25,0.630586,0.380237,3,7,0,1046.26,0.0238337,0.0243093,0.00635961,0.0286797,0.0231915,0.0302105
-1045.15,0.929867,0.380237,2,7,0,1049.12,0.0342859,0.0576212,0.00469328,0.0233791,0.0216178,0.034707
-1044.07,1,0.380237,3,7,0,1045.79,0.032903,0.0374307,0.00503924,0.0254701,0.0247678,0.0353304
-1044.01,0.778861,0.380237,3,7,0,1047.31,0.0222132,0.0138249,0.00821675,0.0228261,0.0246725,0.0360498
-1042.45,1,0.380237,2,3,0,1043.93,0.0248077,0.013785,0.00676292,0.0227805,0.0240808,0.0352722
